Data e Hora (GMT);Chuva (mm);Nível (m);Correção chuva;Correção Nível;EXTRAVASAMENTO
08/04/2021 22:00;0; 0,43 ;0; 0,43 ;NÃO
08/04/2021 22:15;0; 0,44 ;0; 0,44 ;NÃO
08/04/2021 22:30;0; 0,42 ;0; 0,42 ;NÃO
08/04/2021 22:45;0; 0,41 ;0; 0,41 ;NÃO
08/04/2021 23:00;0; 0,43 ;0; 0,43 ;NÃO
08/04/2021 23:15;0; 0,42 ;0; 0,42 ;NÃO
08/04/2021 23:30;0; 0,42 ;0; 0,42 ;NÃO
08/04/2021 23:45;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 00:00;0; 0,41 ;0;;NÃO
09/04/2021 00:15;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 00:30;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 00:45;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 01:00;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 01:15;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 01:30;0; 0,41 ;0; 0,41 ;NÃO
09/04/2021 01:45;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 02:00;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 02:15;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 02:30;0; 0,41 ;0; 0,41 ;NÃO
09/04/2021 02:45;0; 0,41 ;0; 0,41 ;NÃO
09/04/2021 03:00;0; 0,41 ;0; 0,41 ;NÃO
09/04/2021 03:15;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 03:30;0; 0,41 ;0; 0,41 ;NÃO
09/04/2021 03:45;0; 0,41 ;0; 0,41 ;NÃO
09/04/2021 04:00;0; 0,41 ;0; 0,41 ;NÃO
09/04/2021 04:15;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 04:30;0; 0,40 ;0;;NÃO
09/04/2021 04:45;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 05:00;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 05:15;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 05:30;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 05:45;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 06:00;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 06:15;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 06:30;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 06:45;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 07:00;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 07:15;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 07:30;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 07:45;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 08:00;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 08:15;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 08:30;0; 0,41 ;0; 0,41 ;NÃO
09/04/2021 08:45;0; 0,43 ;0;;NÃO
09/04/2021 09:00;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 09:15;0; 0,40 ;0; 0,40 ;NÃO
09/04/2021 09:30;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 09:45;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 10:00;0; 0,41 ;0; 0,41 ;NÃO
09/04/2021 10:15;0; 0,41 ;0; 0,41 ;NÃO
09/04/2021 10:30;0; 0,43 ;0;;NÃO
09/04/2021 10:45;0; 0,40 ;0; 0,40 ;NÃO
09/04/2021 11:00;0; 0,41 ;0; 0,41 ;NÃO
09/04/2021 11:15;0; 0,40 ;0; 0,40 ;NÃO
09/04/2021 11:30;0; 0,41 ;0; 0,41 ;NÃO
09/04/2021 11:45;0; 0,41 ;0; 0,41 ;NÃO
09/04/2021 12:00;0; 0,40 ;0; 0,40 ;NÃO
09/04/2021 12:15;0; 0,41 ;0; 0,41 ;NÃO
09/04/2021 12:30;0; 0,41 ;0; 0,41 ;NÃO
09/04/2021 12:45;0; 0,41 ;0; 0,41 ;NÃO
09/04/2021 13:00;0; 0,41 ;0; 0,41 ;NÃO
09/04/2021 13:15;0; 0,41 ;0; 0,41 ;NÃO
09/04/2021 13:30;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 13:45;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 14:00;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 14:15;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 14:30;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 14:45;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 15:00;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 15:15;0; 0,42 ;0; 0,42 ;NÃO
09/04/2021 15:30;0; 0,44 ;0; 0,44 ;NÃO
09/04/2021 15:45;0; 0,45 ;0; 0,45 ;NÃO
09/04/2021 16:00;0; 0,44 ;0; 0,44 ;NÃO
09/04/2021 16:15;0; 0,44 ;0; 0,44 ;NÃO
09/04/2021 16:30;0; 0,44 ;0; 0,44 ;NÃO
09/04/2021 16:45;0; 0,44 ;0; 0,44 ;NÃO
09/04/2021 17:00;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 17:15;0; 0,44 ;0; 0,44 ;NÃO
09/04/2021 17:30;0; 0,45 ;0; 0,45 ;NÃO
09/04/2021 17:45;0; 0,43 ;0;;NÃO
09/04/2021 18:00;0; 0,45 ;0; 0,45 ;NÃO
09/04/2021 18:15;0; 0,44 ;0; 0,44 ;NÃO
09/04/2021 18:30;0; 0,44 ;0; 0,44 ;NÃO
09/04/2021 18:45;0; 0,44 ;0; 0,44 ;NÃO
09/04/2021 19:00;0; 0,46 ;0; 0,46 ;NÃO
09/04/2021 19:15;0; 0,45 ;0; 0,45 ;NÃO
09/04/2021 19:30;0; 0,45 ;0; 0,45 ;NÃO
09/04/2021 19:45;0; 0,45 ;0; 0,45 ;NÃO
09/04/2021 20:00;0; 0,45 ;0; 0,45 ;NÃO
09/04/2021 20:15;0; 0,45 ;0; 0,45 ;NÃO
09/04/2021 20:30;0; 0,46 ;0; 0,46 ;NÃO
09/04/2021 20:45;0; 0,43 ;0;;NÃO
09/04/2021 21:00;0; 0,44 ;0;;NÃO
09/04/2021 21:15;0; 0,46 ;0;;NÃO
09/04/2021 21:30;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 21:45;0; 0,44 ;0; 0,44 ;NÃO
09/04/2021 22:00;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 22:15;0; 0,44 ;0; 0,44 ;NÃO
09/04/2021 22:30;0; 0,44 ;0; 0,44 ;NÃO
09/04/2021 22:45;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 23:00;0; 0,44 ;0; 0,44 ;NÃO
09/04/2021 23:15;0; 0,44 ;0; 0,44 ;NÃO
09/04/2021 23:30;0; 0,43 ;0; 0,43 ;NÃO
09/04/2021 23:45;0; 0,42 ;0; 0,42 ;NÃO
10/04/2021 00:00;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 00:15;0; 0,43 ;0; 0,43 ;NÃO
10/04/2021 00:30;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 00:45;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 01:00;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 01:15;0; 0,43 ;0; 0,43 ;NÃO
10/04/2021 01:30;0; 0,43 ;0; 0,43 ;NÃO
10/04/2021 01:45;0; 0,43 ;0; 0,43 ;NÃO
10/04/2021 02:00;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 02:15;0; 0,43 ;0; 0,43 ;NÃO
10/04/2021 02:30;0; 0,45 ;0;;NÃO
10/04/2021 02:45;0; 0,42 ;0; 0,42 ;NÃO
10/04/2021 03:00;0; 0,42 ;0; 0,42 ;NÃO
10/04/2021 03:15;0; 0,43 ;0; 0,43 ;NÃO
10/04/2021 03:30;0; 0,43 ;0; 0,43 ;NÃO
10/04/2021 03:45;0; 0,45 ;0; 0,45 ;NÃO
10/04/2021 04:00;0; 0,43 ;0; 0,43 ;NÃO
10/04/2021 04:15;0; 0,43 ;0; 0,43 ;NÃO
10/04/2021 04:30;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 04:45;0; 0,43 ;0; 0,43 ;NÃO
10/04/2021 05:00;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 05:15;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 05:30;0; 0,43 ;0; 0,43 ;NÃO
10/04/2021 05:45;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 06:00;0; 0,45 ;0; 0,45 ;NÃO
10/04/2021 06:15;0; 0,45 ;0; 0,45 ;NÃO
10/04/2021 06:30;0; 0,45 ;0; 0,45 ;NÃO
10/04/2021 06:45;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 07:00;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 07:15;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 07:30;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 07:45;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 08:00;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 08:15;0; 0,43 ;0;;NÃO
10/04/2021 08:30;0; 0,45 ;0; 0,45 ;NÃO
10/04/2021 08:45;0; 0,43 ;0; 0,43 ;NÃO
10/04/2021 09:00;0; 0,43 ;0; 0,43 ;NÃO
10/04/2021 09:15;0; 0,43 ;0; 0,43 ;NÃO
10/04/2021 09:30;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 09:45;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 10:00;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 10:15;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 10:30;0; 0,47 ;0;;NÃO
10/04/2021 10:45;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 11:00;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 11:15;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 11:30;0; 0,43 ;0; 0,43 ;NÃO
10/04/2021 11:45;0; 0,42 ;0; 0,42 ;NÃO
10/04/2021 12:00;0; 0,43 ;0; 0,43 ;NÃO
10/04/2021 12:15;0; 0,44 ;0; 0,44 ;NÃO
10/04/2021 12:30;0; 0,43 ;0; 0,43 ;NÃO
10/04/2021 12:45;0; 0,43 ;0; 0,43 ;NÃO
10/04/2021 13:00;0; 0,45 ;0; 0,45 ;NÃO
10/04/2021 13:15;0; 0,46 ;0; 0,46 ;NÃO
10/04/2021 13:30;0; 0,45 ;0; 0,45 ;NÃO
10/04/2021 13:45;0; 0,45 ;0; 0,45 ;NÃO
10/04/2021 14:00;0; 0,47 ;0; 0,47 ;NÃO
10/04/2021 14:15;0; 0,46 ;0; 0,46 ;NÃO
10/04/2021 14:30;0; 0,47 ;0; 0,47 ;NÃO
10/04/2021 14:45;0; 0,47 ;0; 0,47 ;NÃO
10/04/2021 15:00;0; 0,48 ;0; 0,48 ;NÃO
10/04/2021 15:15;0; 0,47 ;0; 0,47 ;NÃO
10/04/2021 15:30;0; 0,48 ;0; 0,48 ;NÃO
10/04/2021 15:45;0; 0,48 ;0; 0,48 ;NÃO
10/04/2021 16:00;0; 0,49 ;0; 0,49 ;NÃO
10/04/2021 16:15;0; 0,49 ;0; 0,49 ;NÃO
10/04/2021 16:30;0; 0,47 ;0; 0,47 ;NÃO
10/04/2021 16:45;0; 0,48 ;0; 0,48 ;NÃO
10/04/2021 17:00;0; 0,48 ;0; 0,48 ;NÃO
10/04/2021 17:15;0; 0,50 ;0;;NÃO
10/04/2021 17:30;0; 0,48 ;0; 0,48 ;NÃO
10/04/2021 17:45;0; 0,49 ;0; 0,49 ;NÃO
10/04/2021 18:00;0; 0,49 ;0; 0,49 ;NÃO
10/04/2021 18:15;0; 0,50 ;0; 0,50 ;NÃO
10/04/2021 18:30;0; 0,51 ;0; 0,51 ;NÃO
10/04/2021 18:45;0; 0,51 ;0; 0,51 ;NÃO
10/04/2021 19:00;0; 0,51 ;0; 0,51 ;NÃO
10/04/2021 19:15;0; 0,48 ;0;;NÃO
10/04/2021 19:30;0; 0,51 ;0; 0,51 ;NÃO
10/04/2021 19:45;0; 0,50 ;0; 0,50 ;NÃO
10/04/2021 20:00;0; 0,49 ;0; 0,49 ;NÃO
10/04/2021 20:15;0; 0,49 ;0; 0,49 ;NÃO
10/04/2021 20:30;0; 0,50 ;0; 0,50 ;NÃO
10/04/2021 20:45;0; 0,49 ;0; 0,49 ;NÃO
10/04/2021 21:00;0; 0,50 ;0; 0,50 ;NÃO
10/04/2021 21:15;0; 0,49 ;0; 0,49 ;NÃO
10/04/2021 21:30;0; 0,48 ;0; 0,48 ;NÃO
10/04/2021 21:45;0; 0,50 ;0; 0,50 ;NÃO
10/04/2021 22:00;0; 0,50 ;0; 0,50 ;NÃO
10/04/2021 22:15;0; 0,48 ;0; 0,48 ;NÃO
10/04/2021 22:30;0; 0,48 ;0; 0,48 ;NÃO
10/04/2021 22:45;0; 0,48 ;0; 0,48 ;NÃO
10/04/2021 23:00;0; 0,47 ;0; 0,47 ;NÃO
10/04/2021 23:15;0; 0,48 ;0; 0,48 ;NÃO
10/04/2021 23:30;0; 0,47 ;0; 0,47 ;NÃO
10/04/2021 23:45;0; 0,48 ;0; 0,48 ;NÃO
11/04/2021 00:00;0; 0,49 ;0; 0,49 ;NÃO
11/04/2021 00:15;0; 0,47 ;0; 0,47 ;NÃO
11/04/2021 00:30;0; 0,49 ;0; 0,49 ;NÃO
11/04/2021 00:45;0; 0,47 ;0; 0,47 ;NÃO
11/04/2021 01:00;0; 0,48 ;0; 0,48 ;NÃO
11/04/2021 01:15;0; 0,45 ;0;;NÃO
11/04/2021 01:30;0; 0,48 ;0; 0,48 ;NÃO
11/04/2021 01:45;0; 0,46 ;0; 0,46 ;NÃO
11/04/2021 02:00;0; 0,46 ;0; 0,46 ;NÃO
11/04/2021 02:15;0; 0,46 ;0; 0,46 ;NÃO
11/04/2021 02:30;0; 0,48 ;0; 0,48 ;NÃO
11/04/2021 02:45;0; 0,47 ;0; 0,47 ;NÃO
11/04/2021 03:00;0; 0,46 ;0; 0,46 ;NÃO
11/04/2021 03:15;0; 0,46 ;0; 0,46 ;NÃO
11/04/2021 03:30;0; 0,46 ;0; 0,46 ;NÃO
11/04/2021 03:45;0; 0,47 ;0; 0,47 ;NÃO
11/04/2021 04:00;0; 0,47 ;0; 0,47 ;NÃO
11/04/2021 04:15;0; 0,47 ;0; 0,47 ;NÃO
11/04/2021 04:30;0; 0,48 ;0; 0,48 ;NÃO
11/04/2021 04:45;0; 0,48 ;0; 0,48 ;NÃO
11/04/2021 05:00;0; 0,47 ;0; 0,47 ;NÃO
11/04/2021 05:15;0; 0,47 ;0; 0,47 ;NÃO
11/04/2021 05:30;0; 0,49 ;0; 0,49 ;NÃO
11/04/2021 05:45;0; 0,48 ;0; 0,48 ;NÃO
11/04/2021 06:00;0; 0,48 ;0; 0,48 ;NÃO
11/04/2021 06:15;0; 0,48 ;0; 0,48 ;NÃO
11/04/2021 06:30;0; 0,47 ;0; 0,47 ;NÃO
11/04/2021 06:45;0; 0,46 ;0; 0,46 ;NÃO
11/04/2021 07:00;0; 0,46 ;0; 0,46 ;NÃO
11/04/2021 07:15;0; 0,47 ;0; 0,47 ;NÃO
11/04/2021 07:30;0; 0,47 ;0; 0,47 ;NÃO
11/04/2021 07:45;0; 0,47 ;0; 0,47 ;NÃO
11/04/2021 08:00;0; 0,47 ;0; 0,47 ;NÃO
11/04/2021 08:15;0; 0,47 ;0; 0,47 ;NÃO
11/04/2021 08:30;0; 0,47 ;0; 0,47 ;NÃO
11/04/2021 08:45;0; 0,48 ;0; 0,48 ;NÃO
11/04/2021 09:00;0; 0,47 ;0; 0,47 ;NÃO
11/04/2021 09:15;0; 0,48 ;0;;NÃO
11/04/2021 09:30;0; 0,46 ;0; 0,46 ;NÃO
11/04/2021 09:45;0; 0,47 ;0; 0,47 ;NÃO
11/04/2021 10:00;0; 0,45 ;0; 0,45 ;NÃO
11/04/2021 10:15;0; 0,45 ;0; 0,45 ;NÃO
11/04/2021 10:30;0; 0,46 ;0; 0,46 ;NÃO
11/04/2021 10:45;0; 0,45 ;0; 0,45 ;NÃO
11/04/2021 11:00;0; 0,46 ;0; 0,46 ;NÃO
11/04/2021 11:15;0; 0,44 ;0; 0,44 ;NÃO
11/04/2021 11:30;0; 0,45 ;0; 0,45 ;NÃO
11/04/2021 11:45;0; 0,45 ;0; 0,45 ;NÃO
11/04/2021 12:00;0; 0,46 ;0; 0,46 ;NÃO
11/04/2021 12:15;0; 0,45 ;0; 0,45 ;NÃO
11/04/2021 12:30;0; 0,46 ;0; 0,46 ;NÃO
11/04/2021 12:45;0; 0,46 ;0; 0,46 ;NÃO
11/04/2021 13:00;0; 0,46 ;0; 0,46 ;NÃO
11/04/2021 13:15;0; 0,48 ;0; 0,48 ;NÃO
11/04/2021 13:30;0; 0,48 ;0; 0,48 ;NÃO
11/04/2021 13:45;0; 0,49 ;0; 0,49 ;NÃO
11/04/2021 14:00;0; 0,48 ;0; 0,48 ;NÃO
11/04/2021 14:15;0; 0,47 ;0; 0,47 ;NÃO
11/04/2021 14:30;0; 0,49 ;0; 0,49 ;NÃO
11/04/2021 14:45;0; 0,48 ;0; 0,48 ;NÃO
11/04/2021 15:00;0; 0,50 ;0; 0,50 ;NÃO
11/04/2021 15:15;0; 0,51 ;0; 0,51 ;NÃO
11/04/2021 15:30;0; 0,50 ;0; 0,50 ;NÃO
11/04/2021 15:45;0; 0,50 ;0; 0,50 ;NÃO
11/04/2021 16:00;0; 0,52 ;0; 0,52 ;NÃO
11/04/2021 16:15;0; 0,50 ;0; 0,50 ;NÃO
11/04/2021 16:30;0; 0,51 ;0; 0,51 ;NÃO
11/04/2021 16:45;0; 0,51 ;0; 0,51 ;NÃO
11/04/2021 17:00;0; 0,51 ;0; 0,51 ;NÃO
11/04/2021 17:15;0; 0,53 ;0; 0,53 ;NÃO
11/04/2021 17:30;0; 0,52 ;0; 0,52 ;NÃO
11/04/2021 17:45;0; 0,52 ;0; 0,52 ;NÃO
11/04/2021 18:00;0; 0,50 ;0; 0,50 ;NÃO
11/04/2021 18:15;0; 0,52 ;0; 0,52 ;NÃO
11/04/2021 18:30;0; 0,51 ;0; 0,51 ;NÃO
11/04/2021 18:45;0; 0,50 ;0; 0,50 ;NÃO
11/04/2021 19:00;0; 0,51 ;0; 0,51 ;NÃO
11/04/2021 19:15;0; 0,52 ;0; 0,52 ;NÃO
11/04/2021 19:30;0; 0,51 ;0; 0,51 ;NÃO
11/04/2021 19:45;0; 0,50 ;0; 0,50 ;NÃO
11/04/2021 20:00;0; 0,50 ;0; 0,50 ;NÃO
11/04/2021 20:15;0; 0,51 ;0; 0,51 ;NÃO
11/04/2021 20:30;0; 0,50 ;0; 0,50 ;NÃO
11/04/2021 20:45;0; 0,50 ;0; 0,50 ;NÃO
11/04/2021 21:00;0; 0,48 ;0; 0,48 ;NÃO
11/04/2021 21:15;0; 0,49 ;0; 0,49 ;NÃO
11/04/2021 21:30;0; 0,50 ;0; 0,50 ;NÃO
11/04/2021 21:45;0; 0,50 ;0; 0,50 ;NÃO
11/04/2021 22:00;0; 0,50 ;0; 0,50 ;NÃO
11/04/2021 22:15;0; 0,50 ;0; 0,50 ;NÃO
11/04/2021 22:30;0; 0,50 ;0; 0,50 ;NÃO
11/04/2021 22:45;0; 0,48 ;0; 0,48 ;NÃO
11/04/2021 23:00;0; 0,49 ;0; 0,49 ;NÃO
11/04/2021 23:15;0; 0,49 ;0; 0,49 ;NÃO
11/04/2021 23:30;0; 0,50 ;0; 0,50 ;NÃO
11/04/2021 23:45;0; 0,49 ;0; 0,49 ;NÃO
12/04/2021 00:00;0; 0,49 ;0; 0,49 ;NÃO
12/04/2021 00:15;0; 0,49 ;0; 0,49 ;NÃO
12/04/2021 00:30;0; 0,49 ;0; 0,49 ;NÃO
12/04/2021 00:45;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 01:00;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 01:15;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 01:30;0; 0,47 ;0; 0,47 ;NÃO
12/04/2021 01:45;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 02:00;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 02:15;0; 0,46 ;0; 0,46 ;NÃO
12/04/2021 02:30;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 02:45;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 03:00;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 03:15;0; 0,50 ;0; 0,50 ;NÃO
12/04/2021 03:30;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 03:45;0; 0,47 ;0; 0,47 ;NÃO
12/04/2021 04:00;0; 0,50 ;0; 0,50 ;NÃO
12/04/2021 04:15;0; 0,49 ;0; 0,49 ;NÃO
12/04/2021 04:30;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 04:45;0; 0,49 ;0; 0,49 ;NÃO
12/04/2021 05:00;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 05:15;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 05:30;0; 0,47 ;0; 0,47 ;NÃO
12/04/2021 05:45;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 06:00;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 06:15;0; 0,49 ;0; 0,49 ;NÃO
12/04/2021 06:30;0; 0,50 ;0; 0,50 ;NÃO
12/04/2021 06:45;0; 0,51 ;0; 0,51 ;NÃO
12/04/2021 07:00;0; 0,49 ;0; 0,49 ;NÃO
12/04/2021 07:15;0; 0,49 ;0; 0,49 ;NÃO
12/04/2021 07:30;0; 0,49 ;0; 0,49 ;NÃO
12/04/2021 07:45;0; 0,49 ;0; 0,49 ;NÃO
12/04/2021 08:00;0; 0,49 ;0; 0,49 ;NÃO
12/04/2021 08:15;0; 0,50 ;0; 0,50 ;NÃO
12/04/2021 08:30;0; 0,50 ;0; 0,50 ;NÃO
12/04/2021 08:45;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 09:00;0; 0,49 ;0; 0,49 ;NÃO
12/04/2021 09:15;0; 0,49 ;0; 0,49 ;NÃO
12/04/2021 09:30;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 09:45;0; 0,49 ;0; 0,49 ;NÃO
12/04/2021 10:00;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 10:15;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 10:30;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 10:45;0; 0,49 ;0; 0,49 ;NÃO
12/04/2021 11:00;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 11:15;0; 0,47 ;0; 0,47 ;NÃO
12/04/2021 11:30;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 11:45;0; 0,47 ;0; 0,47 ;NÃO
12/04/2021 12:00;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 12:15;0; 0,49 ;0; 0,49 ;NÃO
12/04/2021 12:30;0; 0,47 ;0; 0,47 ;NÃO
12/04/2021 12:45;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 13:00;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 13:15;0; 0,49 ;0; 0,49 ;NÃO
12/04/2021 13:30;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 13:45;0; 0,48 ;0; 0,48 ;NÃO
12/04/2021 14:00;0; 0,50 ;0; 0,50 ;NÃO
12/04/2021 14:15;0; 0,51 ;0; 0,51 ;NÃO
12/04/2021 14:30;0; 0,50 ;0; 0,50 ;NÃO
12/04/2021 14:45;0; 0,50 ;0; 0,50 ;NÃO
12/04/2021 15:00;0; 0,50 ;0; 0,50 ;NÃO
12/04/2021 15:15;0; 0,50 ;0; 0,50 ;NÃO
12/04/2021 15:30;0; 0,50 ;0; 0,50 ;NÃO
12/04/2021 15:45;0; 0,51 ;0; 0,51 ;NÃO
12/04/2021 16:00;0; 0,50 ;0; 0,50 ;NÃO
12/04/2021 16:15;0; 0,51 ;0; 0,51 ;NÃO
12/04/2021 16:30;0; 0,51 ;0; 0,51 ;NÃO
12/04/2021 16:45;0; 0,51 ;0; 0,51 ;NÃO
12/04/2021 17:00;0; 0,51 ;0; 0,51 ;NÃO
12/04/2021 17:15;0; 0,54 ;0;;NÃO
12/04/2021 17:30;0; 0,51 ;0; 0,53 ;NÃO
12/04/2021 17:45;0; 0,52 ;0; 0,54 ;NÃO
12/04/2021 18:00;0; 0,51 ;0; 0,53 ;NÃO
12/04/2021 18:15;0,200000003; 0,50 ;0,200000003; 0,52 ;NÃO
12/04/2021 18:30;;;;;NÃO
12/04/2021 18:45;;;;;NÃO
12/04/2021 19:00;;;;;NÃO
12/04/2021 19:15;;;;;NÃO
12/04/2021 19:30;;;;;NÃO
12/04/2021 19:45;;;;;NÃO
12/04/2021 20:00;;;;;NÃO
12/04/2021 20:15;;;;;NÃO
12/04/2021 20:30;;;;;NÃO
12/04/2021 20:45;;;;;NÃO
12/04/2021 21:00;;;;;NÃO
12/04/2021 21:15;;;;;NÃO
12/04/2021 21:30;;;;;NÃO
12/04/2021 21:45;;;;;NÃO
12/04/2021 22:00;;;;;NÃO
12/04/2021 22:15;;;;;NÃO
12/04/2021 22:30;;;;;NÃO
12/04/2021 22:45;;;;;NÃO
12/04/2021 23:00;;;;;NÃO
12/04/2021 23:15;;;;;NÃO
12/04/2021 23:30;;;;;NÃO
12/04/2021 23:45;;;;;NÃO
13/04/2021 00:00;0; 0,47 ;0; 0,47 ;NÃO
13/04/2021 00:15;0; 0,47 ;0; 0,47 ;NÃO
13/04/2021 00:30;0; 0,48 ;0; 0,48 ;NÃO
13/04/2021 00:45;0; 0,46 ;0; 0,46 ;NÃO
13/04/2021 01:00;0; 0,49 ;0; 0,49 ;NÃO
13/04/2021 01:15;0; 0,47 ;0; 0,47 ;NÃO
13/04/2021 01:30;0; 0,49 ;0; 0,49 ;NÃO
13/04/2021 01:45;0; 0,49 ;0; 0,49 ;NÃO
13/04/2021 02:00;0; 0,47 ;0; 0,47 ;NÃO
13/04/2021 02:15;0; 0,48 ;0; 0,48 ;NÃO
13/04/2021 02:30;7,800000191; 0,59 ;7,800000191; 0,59 ;NÃO
13/04/2021 02:45;4,599999905; 1,19 ;4,599999905; 1,19 ;NÃO
13/04/2021 03:00;0,400000006; 1,68 ;0,400000006; 1,68 ;NÃO
13/04/2021 03:15;2,400000095; 1,39 ;2,400000095; 1,39 ;NÃO
13/04/2021 03:30;0; 1,07 ;0; 1,07 ;NÃO
13/04/2021 03:45;0; 0,85 ;0; 0,85 ;NÃO
13/04/2021 04:00;0; 0,68 ;0; 0,68 ;NÃO
13/04/2021 04:15;0; 0,60 ;0; 0,60 ;NÃO
13/04/2021 04:30;0; 0,56 ;0; 0,56 ;NÃO
13/04/2021 04:45;2,599999905; 0,55 ;2,599999905; 0,55 ;NÃO
13/04/2021 05:00;4,199999809; 0,77 ;4,199999809; 0,77 ;NÃO
13/04/2021 05:15;2; 1,05 ;2; 1,05 ;NÃO
13/04/2021 05:30;5,400000095; 1,36 ;5,400000095; 1,36 ;NÃO
13/04/2021 05:45;1,799999952; 1,55 ;1,799999952; 1,55 ;NÃO
13/04/2021 06:00;2; 1,38 ;2; 1,38 ;NÃO
13/04/2021 06:15;0,200000003; 1,18 ;0,200000003; 1,18 ;NÃO
13/04/2021 06:30;0; 1,06 ;0; 1,06 ;NÃO
